Date,Username,Tweet-text,Tweet Link,Retweets,Likes,Sentiment,Confidence
2018/01/28_04:58,https://twitter.com/MoHFW_INDIA,Elder sister bringing her brother to take #Polio vaccine drops at village Veerpur in block Jawa district #Rewa #MadhyaPradesh. Let no child be left unprotected. #NationalImmunizationDay #vaccineswork #SwasthaBharat @JPNadda @AshwiniKChoubey @AnupriyaSPatelpic.twitter.com/vGKUkcvUms,https://twitter.com/MoHFW_INDIA/status/957598864743137280,34,74,neutral,0.6200141311
2018/01/28_04:58,https://twitter.com/MoHFW_INDIA,Elder sister bringing her brother to take #Polio vaccine drops at village Veerpur in block Jawa district #Rewa #MadhyaPradesh. Let no child be left unprotected. #NationalImmunizationDay #vaccineswork #SwasthaBharat @JPNadda @AshwiniKChoubey @AnupriyaSPatelpic.twitter.com/vGKUkcvUms,https://twitter.com/MoHFW_INDIA/status/957598864743137280,34,74,neutral,0.6200141311
2018/01/28_04:57,https://twitter.com/iambhutia,Pulse Polio Day being observed in #Sikkim today. Many children given #polio #vaccine drops. #vaccineswork #SwasthaBharat @JPNadda #NationalImmunizationDay @pawanchamling5 @PremDasRai @sikkimgovt @MPSikkimhttps://twitter.com/mohfw_india/status/957594871350480896 …,https://twitter.com/iambhutia/status/957598426530684929,5,6,neutral,0.6465554833
2018/01/28_04:57,https://twitter.com/iambhutia,Pulse Polio Day being observed in #Sikkim today. Many children given #polio #vaccine drops. #vaccineswork #SwasthaBharat @JPNadda #NationalImmunizationDay @pawanchamling5 @PremDasRai @sikkimgovt @MPSikkimhttps://twitter.com/mohfw_india/status/957594871350480896 …,https://twitter.com/iambhutia/status/957598426530684929,5,6,neutral,0.6465554833
2018/01/28_04:45,https://twitter.com/mantralayatimes,RT MoHFW_INDIA: Pulse Polio Day being observed in #Sikkim today. Many children were given #polio #vaccine drops. #vaccineswork #SwasthaBharat JPNadda AshwiniKChoubey AnupriyaSPatel #NationalImmunizationDay pic.twitter.com/mgCaGE41b3,https://twitter.com/mantralayatimes/status/957595417696440320,0,0,neutral,0.6577023268
2018/01/28_04:45,https://twitter.com/mantralayatimes,RT MoHFW_INDIA: Pulse Polio Day being observed in #Sikkim today. Many children were given #polio #vaccine drops. #vaccineswork #SwasthaBharat JPNadda AshwiniKChoubey AnupriyaSPatel #NationalImmunizationDaypic.twitter.com/mgCaGE41b3,https://twitter.com/mantralayatimes/status/957595417696440320,0,0,neutral,0.6577023268
2018/01/28_04:43,https://twitter.com/MoHFW_INDIA,Pulse Polio Day being observed in #Sikkim today. Many children were given #polio #vaccine drops. #vaccineswork #SwasthaBharat @JPNadda @AshwiniKChoubey @AnupriyaSPatel #NationalImmunizationDay pic.twitter.com/QrK5JHN62W,https://twitter.com/MoHFW_INDIA/status/957594871350480896,28,77,neutral,0.6856943965
2018/01/28_04:43,https://twitter.com/MoHFW_INDIA,Pulse Polio Day being observed in #Sikkim today. Many children were given #polio #vaccine drops. #vaccineswork #SwasthaBharat @JPNadda @AshwiniKChoubey @AnupriyaSPatel #NationalImmunizationDaypic.twitter.com/QrK5JHN62W,https://twitter.com/MoHFW_INDIA/status/957594871350480896,28,77,neutral,0.6856943965
2018/01/28_04:43,https://twitter.com/MoHFW_INDIA,Pulse Polio Day being observed in #Sikkim today. Many children were given #polio #vaccine drops. #vaccineswork #SwasthaBharat @JPNadda @AshwiniKChoubey @AnupriyaSPatel #NationalImmunizationDaypic.twitter.com/QrK5JHN62W,https://twitter.com/MoHFW_INDIA/status/957594871350480896,28,77,neutral,0.6856943965
2018/01/28_04:35,https://twitter.com/mantralayatimes,RT MoHFW_INDIA: Chief Minister #AndhraPradesh Shri N. Chandrababu Naidu ncbn  administered #polio drops to the children in #Krishna district. #NationalImmunizationDay #SwasthaBharat #vaccineswork #HealthForAll JPNadda AshwiniKChoubey AnupriyaSPatelpic.twitter.com/MELKDwjgZ1,https://twitter.com/mantralayatimes/status/957592920433090568,0,0,neutral,0.8437877893
2018/01/28_03:59,https://twitter.com/MoHFW_INDIA,Chief Minister #AndhraPradesh Shri N. Chandrababu Naidu @ncbn  administered #polio drops to the children in #Krishna district. #NationalImmunizationDay #SwasthaBharat #vaccineswork #HealthForAll @JPNadda @AshwiniKChoubey @AnupriyaSPatelpic.twitter.com/kEQA8I9j9T,https://twitter.com/MoHFW_INDIA/status/957584015380246528,41,192,neutral,0.7876799107
2018/01/28_03:59,https://twitter.com/EG_Collectorate,Pulse Polio Immunization camps held all over the East Godavari District to fight against the polio and huge number of children below 5 years were given polio drops. #NationalImmunizationDay #PulsePolio #PolioVaccine #EastGodavaripic.twitter.com/1bXl1MrPTM,https://twitter.com/EG_Collectorate/status/957583824195534849,2,3,neutral,0.6753733754
2018/01/28_03:54,https://twitter.com/CISFHQrs,Let the victory over polio continue with two drops of life... #CISF organises pulse polio vaccination campaign for children under the aegis of “Sanrakshika” at different CISF units across the country. #Do_Boond_Zindagi_Ki #NationalImmunizationDay #PulsePoliopic.twitter.com/ilREg9bhCc,https://twitter.com/CISFHQrs/status/957582750923374593,38,141,neutral,0.4134821296
2018/01/28_03:41,https://twitter.com/MoHFW_INDIA,#PulsePolioDay launched in #Raipur by Governor Shri Balramdas ji Tandon. #NationalImmunizationDay #SwasthaBharat #vaccineswork #HealthForAll @JPNadda @AshwiniKChoubey @AnupriyaSPatelpic.twitter.com/THRWaFAD6m,https://twitter.com/MoHFW_INDIA/status/957579304895836160,13,41,neutral,0.7321237326
2018/01/28_03:29,https://twitter.com/MoHFW_INDIA,Chief Minister #TamilNadu Shri Edappadi K. Palaniswami @CMOTamilNadu administered #Polio drops to children today to mark #PulsePolioDay. #NationalImmunizationDay #SwasthaBharat #vaccineswork @JPNadda @AshwiniKChoubey @AnupriyaSPatelpic.twitter.com/0Eu743r4Ma,https://twitter.com/MoHFW_INDIA/status/957576328512864257,12,50,neutral,0.8718611002
2018/01/28_03:16,https://twitter.com/DevSingh_IND,Hon. @rashtrapatibhvn launched the #PulsePolio Immunization Programme for 2018. Under this more than 17 crore children below the age of 5 yrs will be given #poliodrops. #StayPolioFree #SwasthaBharat @JPNadda @AnupriyaSPatel @PMOIndia #vaccinesworkhttps://twitter.com/airnewsalerts/status/957211355077009408 …,https://twitter.com/DevSingh_IND/status/957573145514328064,0,1,neutral,0.6529954672
2018/01/28_03:01,https://twitter.com/D_SudheerReddy,A healthy kid is d keystone of a healthy nation. I humbly urge all d parents 2 take their children (up to 5 years) 2 d nearest Polio Kendra & administer the #PolioVaccine today. Also participated in #PulsePolio program at Lotus Lap School #Dilsuknagar. #NationalImmunizationDay pic.twitter.com/3IFNqLX5Or,https://twitter.com/D_SudheerReddy/status/957569210485321731,5,18,negative,0.5685030222
2018/01/28_02:52,https://twitter.com/sanjivkumarverm,#NationalImmunizationDay https://twitter.com/sanjivkumarverm/status/957566081555509254 …,https://twitter.com/sanjivkumarverm/status/957567024158318592,0,0,neutral,0.4320681691
2018/01/28_02:52,https://twitter.com/mlarbpatil,Let us victory over #Polio Continue with two drops of life. I urge all the parents to take their children to the nearest Polio Kendra and administer the #PolioVaccine today. #NationalImmunizationDay #SwasthaHumnabad #PulsePoliopic.twitter.com/Eyt39MLed8,https://twitter.com/mlarbpatil/status/957566964473372672,13,37,positive,0.4416305423
2018/01/28_02:50,https://twitter.com/radionews_kargi,To make #NationalImmunizationDay Successful BMO Shargole Team at National Highway 1D to assure 100% Coverage #HealthForAll #AIRPics Anayat Alipic.twitter.com/sM2aBbYaJw,https://twitter.com/radionews_kargi/status/957566479276396544,0,2,neutral,0.5996106267
2018/01/28_02:38,https://twitter.com/hariompandeyMP,दो बूंद जिंदगी की हर बच्चा हर बार| #PulsePolio #NationalImmunizationDay #StayPolioFree #SwasthaBharat @JPNadda @AnupriyaSPatel @AshwiniKChoubeypic.twitter.com/Esveo9rKw9,https://twitter.com/hariompandeyMP/status/957563537903120384,2,4,neutral,0.6060494781
2018/01/28_02:11,https://twitter.com/radionews_kargi,949 Children Immunized with Polio Vaccine in Shargole The role of NHM Employees and Asha Workers for making health service successful and available at every doorstep particularly to make Campaigns like #NationalImmunizationDay is commendable. #HealthForAll #AIRPics Anayat Alipic.twitter.com/sWVCluBEwe,https://twitter.com/radionews_kargi/status/957556631142723584,0,2,negative,0.5412090421
2018/01/28_02:09,https://twitter.com/MahaDGIPR,काय आपल्याला ० ते ५ वर्षे वयोगटातील मुलगी-मुलगा आहे? मगआपल्या बाळाला पोलिओची लस अवश्य द्या... आज२८ जानेवारी आणि ११ मार्च रोजी #पोलिओ लसीकरणाची विशेष मोहिम.. आपल्या घराजवळच्या पोलिओ लसीकरण बुथवर जा आणि बाळाला विनाशुल्क लस द्या... #NationalImmunizationDay #पोलिओ_रविवारpic.twitter.com/fngLMveEhe,https://twitter.com/MahaDGIPR/status/957556179110105089,12,19,neutral,0.5563574433
2018/01/28_02:07,https://twitter.com/MoHFW_INDIA,#Polio booths are open till 4 pm today- #NationalImmunizationDay. Vaccines available free of cost at all polio booths. Hurry! Get you child vaccinated. #SwasthaBharat #vaccinesworkpic.twitter.com/XzypQpvdIK,https://twitter.com/MoHFW_INDIA/status/957555742655025152,15,32,positive,0.6711755991
2018/01/28_02:07,https://twitter.com/MoHFW_INDIA,#Polio booths are open till 4 pm today- #NationalImmunizationDay. Vaccines available free of cost at all polio booths. Hurry! Get you child vaccinated. #SwasthaBharat #vaccinesworkpic.twitter.com/XzypQpvdIK,https://twitter.com/MoHFW_INDIA/status/957555742655025152,15,32,positive,0.6711755991
2018/01/28_02:07,https://twitter.com/MoHFW_INDIA,#Polio booths are open till 4 pm today- #NationalImmunizationDay. Vaccines available free of cost at all polio booths. Hurry! Get you child vaccinated. #SwasthaBharat #vaccinesworkpic.twitter.com/XzypQpvdIK,https://twitter.com/MoHFW_INDIA/status/957555742655025152,15,32,positive,0.6711755991
2018/01/28_01:52,https://twitter.com/MoHFW_INDIA,Shri Kalyan Singh #Rajasthan Governor giving #Polio drops to a child today to launch #NationalImmunizationDay. #SwasthaBharat #vaccineswork @JPNadda @AshwiniKChoubey @AnupriyaSPatelpic.twitter.com/X5YDudcJ0Y,https://twitter.com/MoHFW_INDIA/status/957552023603482624,19,48,neutral,0.7232143283
2018/01/28_01:19,https://twitter.com/MoHFW_INDIA,Today is Pulse #Polio Day. Do ensure your child is free of #polio. Vaccine available free of cost at the nearest Polio booth. #SwasthaBharat #HealthForAll #VaccinesWorkhttps://twitter.com/DDNewsLive/status/957213193020964864 …,https://twitter.com/MoHFW_INDIA/status/957543711868702721,6,31,neutral,0.5831981897
2018/01/28_01:19,https://twitter.com/MoHFW_INDIA,Today is Pulse #Polio Day. Do ensure your child is free of #polio. Vaccine available free of cost at the nearest Polio booth. #SwasthaBharat #HealthForAll #VaccinesWorkhttps://twitter.com/DDNewsLive/status/957213193020964864 …,https://twitter.com/MoHFW_INDIA/status/957543711868702721,6,31,neutral,0.5831981897
2018/01/28_01:14,https://twitter.com/MoHFW_INDIA,In #Narnaul district: children being brought for #polio drops on #NationalImmunizationDay #SwasthaBharat #HealthForAll #VaccinesWork @JPNadda @AshwiniKChoubey @AnupriyaSPatelpic.twitter.com/ZNPgplNg0r,https://twitter.com/MoHFW_INDIA/status/957542482245505025,11,23,neutral,0.599489212
2018/01/28_01:10,https://twitter.com/PKRajagopal26,I urge all the parents to take their children to the nearest Polio Kendra and administer the #Polio vaccine today. Let us ensure no child is left. @MoHFW_INDIA #NationalImmunizationDay #SwasthaBharat #PulsePoliopic.twitter.com/YHWDzVC0iN,https://twitter.com/PKRajagopal26/status/957541451310678016,0,2,negative,0.5416312218
2018/01/28_01:10,https://twitter.com/MoHFW_INDIA,Two drops of life every child every time. Remember to get your child vaccinated today against #polio at the Polio Booths. #Vaccines available free of cost. #PulsePolio #NationalImmunizationDay #StayPolioFree #SwasthaBharat @JPNadda @AnupriyaSPatel @AshwiniKChoubeypic.twitter.com/JpB2gOcGh5,https://twitter.com/MoHFW_INDIA/status/957541325661986818,25,44,neutral,0.4262518883
2018/01/28_01:10,https://twitter.com/PKRajagopal26,I urge all the parents to take their children to the nearest Polio Kendra and administer the #Polio vaccine today. Let us ensure no child is left. @MoHFW_INDIA #NationalImmunizationDay #SwasthaBharat #PulsePoliopic.twitter.com/YHWDzVC0iN,https://twitter.com/PKRajagopal26/status/957541451310678016,0,2,negative,0.5416312218
2018/01/28_01:10,https://twitter.com/MoHFW_INDIA,Two drops of life every child every time. Remember to get your child vaccinated today against #polio at the Polio Booths. #Vaccines available free of cost. #PulsePolio #NationalImmunizationDay #StayPolioFree #SwasthaBharat @JPNadda @AnupriyaSPatel @AshwiniKChoubeypic.twitter.com/JpB2gOcGh5,https://twitter.com/MoHFW_INDIA/status/957541325661986818,25,44,neutral,0.4262518883
2018/01/28_01:10,https://twitter.com/MoHFW_INDIA,Two drops of life every child every time. Remember to get your child vaccinated today against #polio at the Polio Booths. #Vaccines available free of cost. #PulsePolio #NationalImmunizationDay #StayPolioFree #SwasthaBharat @JPNadda @AnupriyaSPatel @AshwiniKChoubeypic.twitter.com/JpB2gOcGh5,https://twitter.com/MoHFW_INDIA/status/957541325661986818,25,44,neutral,0.4262518883
2018/01/28_01:08,https://twitter.com/Jiigneshpaatil,Let us victory over #Polio Continue with two drops of #PolioVaccine for healthy Tommorrow . I urge all the parents to take their children to the nearest #Polio Kendra and administer the #PolioVaccine today. #NationalImmunizationDay #PulsePoliopic.twitter.com/SoEHQvNnah,https://twitter.com/Jiigneshpaatil/status/957540870273744896,7,19,positive,0.5827574134
2018/01/28_00:34,https://twitter.com/LSrinivas54,On the eve of #NationalImmunizationDay observed on Jan 29th we're administering #Polio drops at Kumaraswamy Ward no. 181 to children below 5 years of age. It's important to remain vigilant and maintain the immunity in order to eradicate Polio from India. #PolioVaccinepic.twitter.com/R1lup28D73,https://twitter.com/LSrinivas54/status/957532226475802624,0,0,neutral,0.8074091673
2018/01/28_00:30,https://twitter.com/LSrinivas54,ನಮ್ಮ ಕುಮಾರಸ್ವಾಮಿ ವಾರ್ಡ್ ನಲ್ಲಿ ಜನವರಿ 29ನೇ ತಾರೀಕಿಗೆ ಮೂಡಿಬರುವ ರಾಷ್ಟ್ರೀಯ ಪ್ರತಿರಕ್ಷಣ ದಿನದ ಸಲುವಾಗಿ ಪೋಲಿಯೋ ಹನಿಗಳನ್ನು ನಿರ್ವಹಿಸುತ್ತಿರುವ ಕಾರ್ಯಕ್ರಮ. ಇದರ ಪ್ರಮುಖ ಉದ್ದೇಶ ಭಾರತದಲ್ಲಿ ಪೋಲಿಯೋ ರೋಗದ ನಿರ್ಮೂಲನ. #NationalImmunizationDay #PolioVaccine #Poliopic.twitter.com/JNGwYtJjJ7,https://twitter.com/LSrinivas54/status/957531376701468673,0,0,neutral,0.5001999736
2018/01/28_00:06,https://twitter.com/Patpakh,#NationalImmunizationDay https://twitter.com/MoHFW_INDIA/status/957511055638327296 …,https://twitter.com/Patpakh/status/957525375713648640,0,0,neutral,0.4320681691
2018/01/28_00:00,https://twitter.com/mantralayatimes,RT MoHFW_INDIA: दो बूंद जिंदगी की हर बच्चा हर बार| #PulsePolio #NationalImmunizationDay #StayPolioFree #SwasthaBharat JPNadda AnupriyaSPatel AshwiniKChoubeypic.twitter.com/V2tj8s3wY9,https://twitter.com/mantralayatimes/status/957523864308932609,0,0,neutral,0.5834398866
2018/01/27_23:57,https://twitter.com/tcfindia,The first round of Karnataka State-wide pulse Polio vaccination drive begin today 28 January… https://www.instagram.com/p/BefDXp1hUew/ ,https://twitter.com/tcfindia/status/957522902122889216,0,0,neutral,0.645362854
2018/01/27_23:48,https://twitter.com/dj_0403,Let us victory over #Polio Continue with two drops of #PolioVaccine for healthy Tommorrow . I urge all the parents to take their children to the nearest #Polio Kendra and administer the #PolioVaccine today. #NationalImmunizationDay #PulsePoliopic.twitter.com/KJQ7Uu1W57,https://twitter.com/dj_0403/status/957520642638741504,0,1,positive,0.5827574134
2018/01/27_23:45,https://twitter.com/AmitThakerBJP,Let us victory over #Polio Continue with two drops of #PolioVaccine for healthy Tommorrow . I urge all the parents to take their children to the nearest #Polio Kendra and administer the #PolioVaccine today. #NationalImmunizationDay #PulsePoliopic.twitter.com/X3Wvji1Dub,https://twitter.com/AmitThakerBJP/status/957519964449263616,16,49,positive,0.5827574134
2018/01/27_23:37,https://twitter.com/dr_PoojaPathak,Let's give our a healthystart don't forget to give them #PolioVaccine #poliodrops for a healthy life ahead. #NationalImmunizationDay #SwasthaBharat,https://twitter.com/dr_PoojaPathak/status/957518074311159808,0,0,positive,0.6372983456
2018/01/27_23:26,https://twitter.com/WeArePathankot,#NationalImmunizationDay -Though #Polio is eradicated from #India and we are a #WHO certified polio free nation until it is globally rooted out we need to be on the vigil. Ensure Polio vaccine is given to all children below 5 years of age at the nearest Polio Centre !!pic.twitter.com/5sbnKhlROn,https://twitter.com/WeArePathankot/status/957515103569559552,0,2,neutral,0.5819005966
2018/01/27_23:23,https://twitter.com/thirutamizh,The Polio Eradication & Endgame Strategic Plan 2013-2018. #Polio_Free_World_by_2018 #PulsePolio #NationalImmunizationDay https://twitter.com/MoHFW_INDIA/status/957511055638327296 …,https://twitter.com/thirutamizh/status/957514411660386304,0,2,positive,0.4198635817
2018/01/27_23:19,https://twitter.com/NHPINDIA,Two types of vaccine that protect against #Polio: Inactivated polio vaccine and oral polio vaccine. Checkout the prevention tips of #Polio: http://bit.ly/2DQDi9D  #TwoDropsOfLife #StayPolioFree #SwasthaBharat #vaccineswork @JPNadda @AshwiniKChoubey @AnupriyaSPatel @MoHFW_INDIApic.twitter.com/2mbO54cijo,https://twitter.com/NHPINDIA/status/957513524334419968,9,14,neutral,0.8499914408
2018/01/27_23:10,https://twitter.com/MoHFW_INDIA,दो बूंद जिंदगी की हर बच्चा हर बार| #PulsePolio #NationalImmunizationDay #StayPolioFree #SwasthaBharat @JPNadda @AnupriyaSPatel @AshwiniKChoubeypic.twitter.com/xdxPywOCs4,https://twitter.com/MoHFW_INDIA/status/957511055638327296,47,85,,
2018/01/27_23:10,https://twitter.com/NHPINDIA,Two types of vaccine that protect against #Polio: Inactivated polio vaccine and oral polio vaccine. Checkout the prevention tips of #Polio: http://bit.ly/2DQDi9D  #TwoDropsOfLife #StayPolioFree #SwasthaBharat #vaccineswork @JPNadda @AshwiniKChoubey @AnupriyaSPatel @MoHFW_INDIA,https://twitter.com/NHPINDIA/status/957511112420806656,5,7,neutral,0.8499914408
2018/01/27_22:55,https://twitter.com/NDGPatil,Retweeted DFP J&K ( @DFPJnK): Team @DFPJnK at work with mobile-announcements for #NationalImmunizationDay & at... https://fb.me/8iARiNnyD ,https://twitter.com/NDGPatil/status/957507335215235074,0,0,,
2018/01/27_22:49,https://twitter.com/Chandrakar_Ajay,बच्चों के सुरक्षित भविष्य के लिए पोलियो की बूंद पिलाकरपोलियो टीकाकरण अभियान का शुभारंभ किया आप सभी से अनुरोध है कि आज 0-5 वर्ष के बच्चों को नजदीकी पोलियो बूथ पर पोलियो की बूंदे अवश्य पिलायें। #HealthyChhattisgarh #NationalImmunizationDay #SwasthaBharat #PulsePoliopic.twitter.com/wF49X3n9a6,https://twitter.com/Chandrakar_Ajay/status/957505927472603136,2,17,,
2018/01/27_22:30,https://twitter.com/Padham_trust,Have you administered these essential vaccinations for your child? Find out. #SwasthaBharat #children #vaccinations https://goo.gl/qlD08V  @NHP_INDIA @MoHFW_INDIA #NationalImmunizationDay #Polio,https://twitter.com/Padham_trust/status/957501160906096641,0,0,neutral,0.501899302
2018/01/27_22:27,https://twitter.com/DFPJnK,Team @DFPJnK at work with mobile-announcements for #NationalImmunizationDay & at stalls of #PulsePolio #vaccine at Darhal #Rajouri J&K @DFP_India @NeelamKapur @MoHFW_INDIApic.twitter.com/Css0JKgMjJ,https://twitter.com/DFPJnK/status/957500277858250752,9,21,neutral,0.6083110571
2018/01/27_21:57,https://twitter.com/radionews_kargi,18940 children Immunized with pulse Polio in Kargil The programme was Inugurated By Executive Councilor for Health LAHDC Kargil Mohammad Hussain at District Hospital Kargil. #AIRPics Anayat Ali #NationalImmunizationDay @MoHFW_INDIApic.twitter.com/NmhGObe815,https://twitter.com/radionews_kargi/status/957492881261961216,0,3,neutral,0.8323684931
2018/01/27_21:55,https://twitter.com/gothisanjay,Today is Pulse #Polio day. Ensure your child gets two drops of Polio #Vaccine from the nearest Polio booth. #NationalImmunizationDay #PolioVaccine #Health #Rotary club no 15114pic.twitter.com/sYPE9CbsQf,https://twitter.com/gothisanjay/status/957492428004454401,0,0,neutral,0.5300550461
2018/01/27_21:42,https://twitter.com/DFPJnK,@DFPJnK making announcements urging people to #vaccinate their children against #polio on #NationalImmunizationDay in Darhal #Rajouri J&K #SwasthaBharat #HealthForAll @NeelamKapur @PIB_India @smritiirani @JPNaddapic.twitter.com/QZUqZpnMUG,https://twitter.com/DFPJnK/status/957489059282141186,2,4,neutral,0.7704555988
2018/01/27_21:32,https://twitter.com/AnupriyaSPatel,Let us victory over #Polio Continue with two drops of life. I urge all the parents to take their children to the nearest Polio Kendra and administer the #PolioVaccine today. @MoHFW_INDIA #NationalImmunizationDay #SwasthaBharat #PulsePoliopic.twitter.com/Qypm7AXC69,https://twitter.com/AnupriyaSPatel/status/957486593673117696,56,226,positive,0.4416305423
2018/01/27_21:27,https://twitter.com/MoHFW_INDIA,Hon. #PresidentKovind launched the #PulsePolio Immunization Programme for 2018. Under this more than 17 crore children below the age of 5 yrs will be given #poliodrops. #StayPolioFree #SwasthaBharat @JPNadda @AnupriyaSPatel @AshwiniKChoubey #vaccinesworkhttp://www.thehindu.com/news/national/president-launches-2018-pulse-polio-programme/article22537677.ece …,https://twitter.com/MoHFW_INDIA/status/957485375290667008,106,566,neutral,0.6891617775
2018/01/27_21:27,https://twitter.com/MoHFW_INDIA,Hon. #PresidentKovind launched the #PulsePolio Immunization Programme for 2018. Under this more than 17 crore children below the age of 5 yrs will be given #poliodrops. #StayPolioFree #SwasthaBharat @JPNadda @AnupriyaSPatel @AshwiniKChoubey #vaccinesworkhttp://www.thehindu.com/news/national/president-launches-2018-pulse-polio-programme/article22537677.ece …,https://twitter.com/MoHFW_INDIA/status/957485375290667008,106,566,neutral,0.6891617775
2018/01/27_21:25,https://twitter.com/Pappusharma2911,Today is Pulse #Polio day. Ensure your child gets two drops of Polio #Vaccine from the nearest Polio booth. #NationalImmunizationDay #PolioVaccine #Health #जयश्रीराम,https://twitter.com/Pappusharma2911/status/957484727920807937,1,4,neutral,0.5300550461
2018/01/27_21:18,https://twitter.com/AmitDub31464160,Today is Pulse #Polio day. Ensure your child gets two drops of Polio #Vaccine from the nearest Polio booth. #NationalImmunizationDay #PolioVaccine #Health Via MyNtpic.twitter.com/BXB1Cu8psv,https://twitter.com/AmitDub31464160/status/957482996847730688,0,1,neutral,0.5042217374
2018/01/27_21:17,https://twitter.com/BajrangBjp,I urge all the parents to take their children to the nearest Polio Kendra and administer the #Polio vaccine today. Let us ensure no child is left. @MoHFW_INDIA #NationalImmunizationDay #SwasthaBharat #PulsePoliopic.twitter.com/Z5k31V4Ebk,https://twitter.com/BajrangBjp/status/957482640927481856,0,1,negative,0.5416312218
2018/01/27_21:17,https://twitter.com/BajrangBjp,I urge all the parents to take their children to the nearest Polio Kendra and administer the #Polio vaccine today. Let us ensure no child is left. @MoHFW_INDIA #NationalImmunizationDay #SwasthaBharat #PulsePoliopic.twitter.com/Z5k31V4Ebk,https://twitter.com/BajrangBjp/status/957482640927481856,0,1,negative,0.5416312218
2018/01/27_20:49,https://twitter.com/TaraTaraIndia,Dreaming of a ‘polio free’ India Prez Kovind launches 'Pulse Polio Programme': http://www.newsbharati.com//Encyc/2018/1/28/Pulse-Polio-Programme-Launch.html … via @NewsBharati @RamNanthKobind @AnupriyaSPatel @JPNadda #poliodrops #NationalImmunizationDay,https://twitter.com/TaraTaraIndia/status/957475812608958464,0,0,neutral,0.8541246057
2018/01/27_20:49,https://twitter.com/SahilaSahilaB,Dreaming of a ‘polio free’ India Prez Kovind launches 'Pulse Polio Programme': http://www.newsbharati.com//Encyc/2018/1/28/Pulse-Polio-Programme-Launch.html … via @NewsBharati @RamNanthKobind @AnupriyaSPatel @JPNadda #poliodrops #NationalImmunizationDay,https://twitter.com/SahilaSahilaB/status/957475812525027329,0,0,neutral,0.8541246057
2018/01/27_20:20,https://twitter.com/drashwathcn,Today is Pulse #Polio day. Ensure your child gets two drops of Polio #Vaccine from the nearest Polio booth. 'ಪೋಲಿಯೋ ದಿನ' ವಾದ ಇಂದು ಐದು ವರ್ಷದ ಕೆಳಗಿನ ಮಕ್ಕಳಿಗೆ ನಿಮ್ಮ ಸಮೀಪದ ಕೇಂದ್ರದಲ್ಲಿ ಪೋಲೀಯೋ ಲಸಿಕೆಯನ್ನು ತಪ್ಪದೇ ಹಾಕಿಸಿ. #NationalImmunizationDay #PolioVaccinepic.twitter.com/DDDrc0QVM7,https://twitter.com/drashwathcn/status/957468457926197250,6,15,neutral,0.4847152829
2018/01/27_20:15,https://twitter.com/BuzzInBJP,I urge all the parents to take their children to the nearest Polio Kendra and administer the #Polio vaccine today. Let us ensure no child is left. @MoHFW_INDIA @BuzzInBengaluru #NationalImmunizationDay #SwasthaBharat #PulsePolio,https://twitter.com/BuzzInBJP/status/957467104067829762,0,0,negative,0.5416312218
2018/01/27_20:15,https://twitter.com/BuzzInBJP,I urge all the parents to take their children to the nearest Polio Kendra and administer the #Polio vaccine today. Let us ensure no child is left. @MoHFW_INDIA @BuzzInBengaluru #NationalImmunizationDay #SwasthaBharat #PulsePolio,https://twitter.com/BuzzInBJP/status/957467104067829762,0,0,negative,0.5416312218
2018/01/27_20:08,https://twitter.com/VijaySurisetty,It's #NationalImmunizationDay wish all children take polio drops at govt organised centres wdout fail and continue #INDIA to be #Polio-Free,https://twitter.com/VijaySurisetty/status/957465361711955968,0,2,negative,0.6739472151
2018/01/27_19:51,https://twitter.com/ashvin_jaiswal,#pulsepolio #vaccination #nationalduty #proud #india #poliomuktbharat #duty #feelingmyself #good… https://www.instagram.com/p/BeeozyrDOCT/ ,https://twitter.com/ashvin_jaiswal/status/957461225775992832,0,0,neutral,0.4390393794
2018/01/27_19:51,https://twitter.com/ashvin_jaiswal,#pulsepolio #vaccination #nationalduty #proud #india #poliomuktbharat #duty #feelingmyself #good… https://www.instagram.com/p/BeeozyrDOCT/ ,https://twitter.com/ashvin_jaiswal/status/957461225775992832,0,0,neutral,0.4390393794
2018/01/27_19:47,https://twitter.com/DrBilthariya,#PulsePolio में सभी माता पिता से आग्रह करता हुु कि आज वो अपने आसपास के करीबी पोलियो केंद्र में जाकर के अपने 5 साल तक के बच्चों को पोलियो की खुराक जरूर पिलाये एवं पोलियोमुक्त भारत की इस लड़ाई में सहभागी बनेंI @MoHFW_INDIA #SaveSamvidaMP #NationalImmunizationDay,https://twitter.com/DrBilthariya/status/957460160800161792,16,15,neutral,0.5576069951
2018/01/27_19:30,https://twitter.com/IndujhaAsha,Today is Pulse #Polio day. Ensure you child gets two drops of Polio #Vaccine from the nearest Polio booth. It is available free of cost. @JPNadda @AshwiniKChoubey @AnupriyaSPatel @rashtrapatibhvn #SwasthaBharat #vaccinesworkpic.twitter.com/L1qhrG3rRa,https://twitter.com/IndujhaAsha/status/957455857507229696,0,1,positive,0.4539392292
2018/01/27_18:52,https://twitter.com/RudrakantDas,Today is Pulse #Polio day. Ensure your child gets two drops of Polio #Vaccine from the nearest Polio booth. @MoHFW_INDIA #SwasthaBharat #vaccineswork @NitishKumar @dasraghubar @ANI @DainikBhaskar @JagranNews @prabhatkhabar @KashishBihar @ZeeBiharNews @ArvindNishadJDUpic.twitter.com/ltmsyJnQKI,https://twitter.com/RudrakantDas/status/957446256372039680,0,1,positive,0.4593642056
